source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
138834444182829312,45.935003733706374,35.86199057540204,0.1831148498199509,1.830035479942211,-3.495247738141176,17.984545,1.3199596
138834714764619648,45.90245665337159,35.89337808701544,0.9805821742784515,-2.6469236084897982,-0.31641609267652754,16.309525,1.3018599
138834852203571200,45.96446413026311,35.89048310214962,2.367574530364366,-2.360329425833625,-4.152927173590527,19.584747,2.669815
138834989647069056,45.97613813765153,35.92238465983097,,,,21.013374,1.991663
138835165737058560,45.93768866378842,35.92679163788979,0.18273414992548562,3.520240168049736,-3.2815821934904963,19.840475,1.19281
138835578054181760,46.079338675274116,35.92605954877076,0.8385484188631612,0.7724056216184623,-0.5730578499291881,19.916706,1.1857204
138835848636043776,46.05075541346634,35.95151996387011,,,,20.924614,0.5338192
138836608846331136,46.041024020136014,35.956527837471995,0.5001937703692927,2.6870085831793036,-3.386835129478399,16.680355,1.1440887
138836913787953408,45.998643615674304,35.9743012025556,0.2566790923249951,1.0112195479790187,-1.6176495280553995,18.30104,1.1200409
138838945308508800,45.29355235520494,35.4133001960192,2.2601863235484547,1.62263794242061,-11.087667542441158,19.733637,2.6030445
138839593847971712,45.34765757263026,35.46227347002222,0.6153602918930726,1.922347207418833,-0.34770522458555053,18.781761,1.3601456
138841968965480704,45.26906077130849,35.438257665453584,0.3766620402142058,-1.3829914676897308,-2.2688667643424476,16.699593,0.9177551
138842720585053952,45.32852749889038,35.50593107683255,,,,20.789762,1.4979229
138842793599184640,45.292410374081086,35.49514697111828,1.111622154540905,-2.142946369365446,-0.9592201954932393,20.162271,2.2747478
138843098541295616,45.209120283479855,35.48176389274142,,,,20.890003,1.7861671
138844064909484160,45.24850914018778,35.569437319806504,0.36536519461659367,1.0115465384259732,-2.2569955558578423,18.031773,1.0271244
138844129333478016,45.352221984621934,35.52096286685307,1.1802673821511513,7.543748167423216,-8.30070627883562,18.363844,2.1387978
138844167988703488,45.360075365782144,35.51986043928838,-0.35334189695294854,1.903004929294236,-0.5403919046619156,19.389954,1.2181873
138844271067913600,45.377655016137446,35.53349947941226,0.8366829143145167,-3.0256649945319563,-3.6904841905169334,14.228884,0.9217844
138844301132194304,45.38485054874345,35.55439752077103,0.27035689257945705,0.7178005785996632,-0.15714077136713817,18.394968,1.1426373
138844339787387776,45.36832531388691,35.54315803571016,-0.09940428426311557,-0.9331653000049512,-1.738864440044324,18.114527,1.0878582
137338829195586432,45.11897632597615,35.33423076596929,-1.4694042528632918,-0.3092802477715133,-0.12576909262382005,20.305956,0.73485947
137339207152695424,45.03068142477852,35.32503554723346,0.9849359524622576,-2.1183850928901977,-0.9815350794641993,19.782421,1.126236
